domain,model_a,model_b,task_hash,trial_a,trial_b,seed_a,seed_b,final_sign,final_decisive_tier,terminal_tick_a,terminal_tick_b,completion_only_tick,certificate_tick,resolved_early,certificate_direction,certificate_possible_decisive_tiers,ordinal_resolution_lead,prefixes_checked
airline,Claude-3.7,GPT-4.1,b900c78cbf08,2,3,361454,1567,-1,cost,13,13,13,13,False,B_win,cost,0,14
airline,Claude-3.7,GPT-4.1,b900c78cbf08,3,0,1567,626729,-1,cost,17,14,17,14,True,B_win,success|cost,3,18
airline,Claude-3.7,GPT-4.1,b900c78cbf08,3,1,1567,373753,-1,cost,17,13,17,13,True,B_win,success|cost,4,18
airline,Claude-3.7,GPT-4.1,b900c78cbf08,3,2,1567,361454,-1,cost,17,16,17,16,True,B_win,success|cost,1,18
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,0,1,626729,373753,0,tie,53,18,53,53,False,tie,tie,0,54
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,0,2,626729,361454,-1,success,53,15,53,15,True,B_win,success|cost,38,54
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,0,3,626729,1567,0,tie,53,15,53,53,False,tie,tie,0,54
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,1,0,373753,626729,-1,success,18,15,18,15,True,B_win,success|cost,3,19
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,1,2,373753,361454,-1,success,18,15,18,15,True,B_win,success|cost,3,19
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,1,3,373753,1567,0,tie,18,15,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,2,0,361454,626729,-1,success,23,15,23,15,True,B_win,success|cost,8,24
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,2,1,361454,373753,0,tie,23,18,23,23,False,tie,tie,0,24
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,2,3,361454,1567,0,tie,23,15,23,23,False,tie,tie,0,24
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,3,0,1567,626729,-1,success,18,15,18,15,True,B_win,success|cost,3,19
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,3,1,1567,373753,0,tie,18,18,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,4c5ed4dfe1d8,3,2,1567,361454,-1,success,18,15,18,15,True,B_win,success|cost,3,19
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,0,1,626729,373753,-1,cost,8,7,8,7,True,B_win,success|cost,1,9
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,0,2,626729,361454,-1,cost,8,16,16,16,False,B_win,cost,0,17
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,0,3,626729,1567,1,cost,8,23,23,21,True,A_win,success|cost|tools,2,24
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,1,0,373753,626729,-1,cost,18,25,25,25,False,B_win,cost,0,26
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,1,2,373753,361454,-1,cost,18,16,18,16,True,B_win,success|cost,2,19
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,1,3,373753,1567,-1,cost,18,23,23,23,False,B_win,cost,0,24
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,2,0,361454,626729,-1,cost,18,25,25,25,False,B_win,cost,0,26
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,2,1,361454,373753,-1,cost,18,7,18,7,True,B_win,success|cost,11,19
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,2,3,361454,1567,-1,cost,18,23,23,23,False,B_win,cost,0,24
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,3,0,1567,626729,1,cost,7,25,25,18,True,A_win,success|cost|tools,7,26
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,3,1,1567,373753,-1,cost,7,7,7,7,False,B_win,cost,0,8
airline,Claude-3.7,GPT-4.1,1844d4c1b5f5,3,2,1567,361454,-1,cost,7,16,16,16,False,B_win,cost,0,17
airline,Claude-3.7,GPT-4.1,f4e5f0375616,0,1,626729,373753,0,tie,21,14,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,f4e5f0375616,0,2,626729,361454,0,tie,21,14,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,f4e5f0375616,0,3,626729,1567,0,tie,21,13,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,f4e5f0375616,1,0,373753,626729,0,tie,22,15,22,22,False,tie,tie,0,23
airline,Claude-3.7,GPT-4.1,f4e5f0375616,1,2,373753,361454,0,tie,22,14,22,22,False,tie,tie,0,23
airline,Claude-3.7,GPT-4.1,f4e5f0375616,1,3,373753,1567,0,tie,22,13,22,22,False,tie,tie,0,23
airline,Claude-3.7,GPT-4.1,f4e5f0375616,2,0,361454,626729,0,tie,14,15,15,15,False,tie,tie,0,16
airline,Claude-3.7,GPT-4.1,f4e5f0375616,2,1,361454,373753,0,tie,14,14,14,14,False,tie,tie,0,15
airline,Claude-3.7,GPT-4.1,f4e5f0375616,2,3,361454,1567,0,tie,14,13,14,14,False,tie,tie,0,15
airline,Claude-3.7,GPT-4.1,f4e5f0375616,3,0,1567,626729,0,tie,17,15,17,17,False,tie,tie,0,18
airline,Claude-3.7,GPT-4.1,f4e5f0375616,3,1,1567,373753,0,tie,17,14,17,17,False,tie,tie,0,18
airline,Claude-3.7,GPT-4.1,f4e5f0375616,3,2,1567,361454,0,tie,17,14,17,17,False,tie,tie,0,18
airline,Claude-3.7,GPT-4.1,5350cfe51431,0,1,626729,373753,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,0,2,626729,361454,-1,success,15,13,15,13,True,B_win,success|cost,2,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,0,3,626729,1567,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,1,0,373753,626729,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,1,2,373753,361454,-1,success,15,13,15,13,True,B_win,success|cost,2,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,1,3,373753,1567,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,2,0,361454,626729,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,2,1,361454,373753,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,2,3,361454,1567,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,3,0,1567,626729,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,3,1,1567,373753,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,5350cfe51431,3,2,1567,361454,-1,success,15,13,15,13,True,B_win,success|cost,2,16
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,0,1,626729,373753,-1,success,12,11,12,11,True,B_win,success|cost,1,13
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,0,2,626729,361454,-1,success,12,13,13,13,False,B_win,success,0,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,0,3,626729,1567,-1,success,12,12,12,12,False,B_win,success,0,13
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,1,0,373753,626729,-1,cost,13,12,13,12,True,B_win,success|cost,1,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,1,2,373753,361454,-1,cost,13,13,13,13,False,B_win,cost,0,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,1,3,373753,1567,-1,cost,13,12,13,12,True,B_win,success|cost,1,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,2,0,361454,626729,-1,success,13,12,13,12,True,B_win,success|cost,1,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,2,1,361454,373753,-1,success,13,11,13,11,True,B_win,success|cost,2,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,2,3,361454,1567,-1,success,13,12,13,12,True,B_win,success|cost,1,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,3,0,1567,626729,-1,success,13,12,13,12,True,B_win,success|cost,1,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,3,1,1567,373753,-1,success,13,11,13,11,True,B_win,success|cost,2,14
airline,Claude-3.7,GPT-4.1,e478c25ec0e2,3,2,1567,361454,-1,success,13,13,13,13,False,B_win,success,0,14
airline,Claude-3.7,GPT-4.1,70c42588cac0,0,1,626729,373753,1,success,13,12,13,13,False,A_win,success,0,14
airline,Claude-3.7,GPT-4.1,70c42588cac0,0,2,626729,361454,1,success,13,14,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,0,3,626729,1567,1,success,13,13,13,13,False,A_win,success,0,14
airline,Claude-3.7,GPT-4.1,70c42588cac0,1,0,373753,626729,-1,cost,14,11,14,11,True,B_win,success|cost,3,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,1,2,373753,361454,1,success,14,14,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,1,3,373753,1567,1,success,14,13,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,2,0,361454,626729,-1,cost,14,11,14,11,True,B_win,success|cost,3,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,2,1,361454,373753,1,success,14,12,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,2,3,361454,1567,1,success,14,13,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,70c42588cac0,3,0,1567,626729,-1,cost,13,11,13,11,True,B_win,success|cost,2,14
airline,Claude-3.7,GPT-4.1,70c42588cac0,3,1,1567,373753,1,success,13,12,13,13,False,A_win,success,0,14
airline,Claude-3.7,GPT-4.1,70c42588cac0,3,2,1567,361454,1,success,13,14,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,819a7abf2a09,0,1,626729,373753,-1,cost,36,12,36,12,True,B_win,success|cost,24,37
airline,Claude-3.7,GPT-4.1,819a7abf2a09,0,2,626729,361454,-1,cost,36,10,36,10,True,B_win,success|cost,26,37
airline,Claude-3.7,GPT-4.1,819a7abf2a09,0,3,626729,1567,-1,cost,36,16,36,16,True,B_win,success|cost,20,37
airline,Claude-3.7,GPT-4.1,819a7abf2a09,1,0,373753,626729,-1,cost,30,10,30,10,True,B_win,success|cost,20,31
airline,Claude-3.7,GPT-4.1,819a7abf2a09,1,2,373753,361454,-1,cost,30,10,30,10,True,B_win,success|cost,20,31
airline,Claude-3.7,GPT-4.1,819a7abf2a09,1,3,373753,1567,-1,cost,30,16,30,16,True,B_win,success|cost,14,31
airline,Claude-3.7,GPT-4.1,819a7abf2a09,2,0,361454,626729,-1,cost,21,10,21,10,True,B_win,success|cost,11,22
airline,Claude-3.7,GPT-4.1,819a7abf2a09,2,1,361454,373753,-1,cost,21,12,21,12,True,B_win,success|cost,9,22
airline,Claude-3.7,GPT-4.1,819a7abf2a09,2,3,361454,1567,-1,cost,21,16,21,16,True,B_win,success|cost,5,22
airline,Claude-3.7,GPT-4.1,819a7abf2a09,3,0,1567,626729,-1,cost,31,10,31,10,True,B_win,success|cost,21,32
airline,Claude-3.7,GPT-4.1,819a7abf2a09,3,1,1567,373753,-1,cost,31,12,31,12,True,B_win,success|cost,19,32
airline,Claude-3.7,GPT-4.1,819a7abf2a09,3,2,1567,361454,-1,cost,31,10,31,10,True,B_win,success|cost,21,32
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,0,1,626729,373753,-1,cost,11,13,13,13,False,B_win,cost,0,14
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,0,2,626729,361454,-1,cost,11,11,11,11,False,B_win,cost,0,12
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,0,3,626729,1567,-1,cost,11,12,12,12,False,B_win,cost,0,13
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,1,0,373753,626729,-1,cost,15,16,16,16,False,B_win,cost,0,17
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,1,2,373753,361454,-1,cost,15,11,15,11,True,B_win,success|cost,4,16
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,1,3,373753,1567,-1,cost,15,12,15,12,True,B_win,success|cost,3,16
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,2,0,361454,626729,-1,cost,14,16,16,16,False,B_win,cost,0,17
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,2,1,361454,373753,-1,cost,14,13,14,13,True,B_win,success|cost,1,15
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,2,3,361454,1567,-1,cost,14,12,14,12,True,B_win,success|cost,2,15
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,3,0,1567,626729,-1,cost,9,16,16,16,False,B_win,cost,0,17
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,3,1,1567,373753,-1,cost,9,13,13,13,False,B_win,cost,0,14
airline,Claude-3.7,GPT-4.1,3a7ff86e2508,3,2,1567,361454,-1,cost,9,11,11,11,False,B_win,cost,0,12
airline,Claude-3.7,GPT-4.1,878cbb46119d,0,1,626729,373753,1,success,17,17,17,17,False,A_win,success,0,18
airline,Claude-3.7,GPT-4.1,878cbb46119d,0,2,626729,361454,-1,cost,17,14,17,14,True,B_win,success|cost,3,18
airline,Claude-3.7,GPT-4.1,878cbb46119d,0,3,626729,1567,1,success,17,12,17,17,False,A_win,success,0,18
airline,Claude-3.7,GPT-4.1,878cbb46119d,1,0,373753,626729,1,success,20,18,20,20,False,A_win,success,0,21
airline,Claude-3.7,GPT-4.1,878cbb46119d,1,2,373753,361454,-1,cost,20,14,20,14,True,B_win,success|cost,6,21
airline,Claude-3.7,GPT-4.1,878cbb46119d,1,3,373753,1567,1,success,20,12,20,20,False,A_win,success,0,21
airline,Claude-3.7,GPT-4.1,878cbb46119d,2,0,361454,626729,0,tie,19,18,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,878cbb46119d,2,1,361454,373753,0,tie,19,17,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,878cbb46119d,2,3,361454,1567,0,tie,19,12,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,878cbb46119d,3,0,1567,626729,1,success,17,18,18,18,False,A_win,success,0,19
airline,Claude-3.7,GPT-4.1,878cbb46119d,3,1,1567,373753,1,success,17,17,17,17,False,A_win,success,0,18
airline,Claude-3.7,GPT-4.1,878cbb46119d,3,2,1567,361454,-1,cost,17,14,17,14,True,B_win,success|cost,3,18
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,0,1,626729,373753,0,tie,18,12,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,0,2,626729,361454,0,tie,18,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,0,3,626729,1567,0,tie,18,21,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,1,0,373753,626729,0,tie,18,15,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,1,2,373753,361454,0,tie,18,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,1,3,373753,1567,0,tie,18,21,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,2,0,361454,626729,1,success,23,15,23,23,False,A_win,success,0,24
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,2,1,361454,373753,1,success,23,12,23,23,False,A_win,success,0,24
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,2,3,361454,1567,1,success,23,21,23,23,False,A_win,success,0,24
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,3,0,1567,626729,0,tie,19,15,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,3,1,1567,373753,0,tie,19,12,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,f7a7a3bbd8ca,3,2,1567,361454,0,tie,19,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,7ed5d624f051,0,1,626729,373753,0,tie,16,8,16,16,False,tie,tie,0,17
airline,Claude-3.7,GPT-4.1,7ed5d624f051,0,2,626729,361454,0,tie,16,7,16,16,False,tie,tie,0,17
airline,Claude-3.7,GPT-4.1,7ed5d624f051,0,3,626729,1567,0,tie,16,8,16,16,False,tie,tie,0,17
airline,Claude-3.7,GPT-4.1,7ed5d624f051,1,0,373753,626729,-1,cost,19,12,19,12,True,B_win,success|cost,7,20
airline,Claude-3.7,GPT-4.1,7ed5d624f051,1,2,373753,361454,1,success,19,7,19,19,False,A_win,success,0,20
airline,Claude-3.7,GPT-4.1,7ed5d624f051,1,3,373753,1567,1,success,19,8,19,19,False,A_win,success,0,20
airline,Claude-3.7,GPT-4.1,7ed5d624f051,2,0,361454,626729,-1,success,8,12,12,12,False,B_win,success,0,13
airline,Claude-3.7,GPT-4.1,7ed5d624f051,2,1,361454,373753,0,tie,8,8,8,8,False,tie,tie,0,9
airline,Claude-3.7,GPT-4.1,7ed5d624f051,2,3,361454,1567,0,tie,8,8,8,8,False,tie,tie,0,9
airline,Claude-3.7,GPT-4.1,7ed5d624f051,3,0,1567,626729,-1,success,8,12,12,12,False,B_win,success,0,13
airline,Claude-3.7,GPT-4.1,7ed5d624f051,3,1,1567,373753,0,tie,8,8,8,8,False,tie,tie,0,9
airline,Claude-3.7,GPT-4.1,7ed5d624f051,3,2,1567,361454,0,tie,8,7,8,8,False,tie,tie,0,9
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,0,1,626729,373753,0,tie,22,20,22,22,False,tie,tie,0,23
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,0,2,626729,361454,0,tie,22,17,22,22,False,tie,tie,0,23
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,0,3,626729,1567,0,tie,22,26,26,26,False,tie,tie,0,27
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,1,0,373753,626729,0,tie,24,20,24,24,False,tie,tie,0,25
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,1,2,373753,361454,0,tie,24,17,24,24,False,tie,tie,0,25
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,1,3,373753,1567,0,tie,24,26,26,26,False,tie,tie,0,27
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,2,0,361454,626729,0,tie,14,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,2,1,361454,373753,0,tie,14,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,2,3,361454,1567,0,tie,14,26,26,26,False,tie,tie,0,27
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,3,0,1567,626729,0,tie,19,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,3,1,1567,373753,0,tie,19,20,20,20,False,tie,tie,0,21
airline,Claude-3.7,GPT-4.1,f1cae859cfc3,3,2,1567,361454,0,tie,19,17,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,d96149231bb1,0,1,626729,373753,0,tie,21,13,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,d96149231bb1,0,2,626729,361454,0,tie,21,12,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,d96149231bb1,0,3,626729,1567,0,tie,21,11,21,21,False,tie,tie,0,22
airline,Claude-3.7,GPT-4.1,d96149231bb1,1,0,373753,626729,-1,cost,21,13,21,13,True,B_win,success|cost,8,22
airline,Claude-3.7,GPT-4.1,d96149231bb1,1,2,373753,361454,1,success,21,12,21,21,False,A_win,success,0,22
airline,Claude-3.7,GPT-4.1,d96149231bb1,1,3,373753,1567,1,success,21,11,21,21,False,A_win,success,0,22
airline,Claude-3.7,GPT-4.1,d96149231bb1,2,0,361454,626729,-1,success,24,13,24,13,True,B_win,success|cost,11,25
airline,Claude-3.7,GPT-4.1,d96149231bb1,2,1,361454,373753,0,tie,24,13,24,24,False,tie,tie,0,25
airline,Claude-3.7,GPT-4.1,d96149231bb1,2,3,361454,1567,0,tie,24,11,24,24,False,tie,tie,0,25
airline,Claude-3.7,GPT-4.1,d96149231bb1,3,0,1567,626729,-1,success,19,13,19,13,True,B_win,success|cost,6,20
airline,Claude-3.7,GPT-4.1,d96149231bb1,3,1,1567,373753,0,tie,19,13,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,d96149231bb1,3,2,1567,361454,0,tie,19,12,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,fb5441e1808d,0,1,626729,373753,-1,cost,14,13,14,13,True,B_win,success|cost,1,15
airline,Claude-3.7,GPT-4.1,fb5441e1808d,0,2,626729,361454,-1,cost,14,14,14,14,False,B_win,cost,0,15
airline,Claude-3.7,GPT-4.1,fb5441e1808d,0,3,626729,1567,1,success,14,12,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,fb5441e1808d,1,0,373753,626729,-1,cost,11,14,14,14,False,B_win,cost,0,15
airline,Claude-3.7,GPT-4.1,fb5441e1808d,1,2,373753,361454,-1,cost,11,14,14,14,False,B_win,cost,0,15
airline,Claude-3.7,GPT-4.1,fb5441e1808d,1,3,373753,1567,1,success,11,12,12,12,False,A_win,success,0,13
airline,Claude-3.7,GPT-4.1,fb5441e1808d,2,0,361454,626729,-1,cost,15,14,15,14,True,B_win,success|cost,1,16
airline,Claude-3.7,GPT-4.1,fb5441e1808d,2,1,361454,373753,-1,cost,15,13,15,13,True,B_win,success|cost,2,16
airline,Claude-3.7,GPT-4.1,fb5441e1808d,2,3,361454,1567,1,success,15,12,15,15,False,A_win,success,0,16
airline,Claude-3.7,GPT-4.1,fb5441e1808d,3,0,1567,626729,-1,cost,11,14,14,14,False,B_win,cost,0,15
airline,Claude-3.7,GPT-4.1,fb5441e1808d,3,1,1567,373753,-1,cost,11,13,13,13,False,B_win,cost,0,14
airline,Claude-3.7,GPT-4.1,fb5441e1808d,3,2,1567,361454,-1,cost,11,14,14,14,False,B_win,cost,0,15
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,0,1,626729,373753,-1,success,10,8,10,8,True,B_win,success|cost,2,11
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,0,2,626729,361454,-1,success,10,10,10,10,False,B_win,success,0,11
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,0,3,626729,1567,-1,success,10,8,10,8,True,B_win,success|cost,2,11
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,1,0,373753,626729,-1,success,10,10,10,10,False,B_win,success,0,11
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,1,2,373753,361454,-1,success,10,10,10,10,False,B_win,success,0,11
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,1,3,373753,1567,-1,success,10,8,10,8,True,B_win,success|cost,2,11
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,2,0,361454,626729,-1,success,11,10,11,10,True,B_win,success|cost,1,12
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,2,1,361454,373753,-1,success,11,8,11,8,True,B_win,success|cost,3,12
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,2,3,361454,1567,-1,success,11,8,11,8,True,B_win,success|cost,3,12
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,3,0,1567,626729,-1,success,12,10,12,10,True,B_win,success|cost,2,13
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,3,1,1567,373753,-1,success,12,8,12,8,True,B_win,success|cost,4,13
airline,Claude-3.7,GPT-4.1,d3ac4cd4cd12,3,2,1567,361454,-1,success,12,10,12,10,True,B_win,success|cost,2,13
airline,Claude-3.7,GPT-4.1,4596e1c8f424,0,1,626729,373753,1,success,18,17,18,18,False,A_win,success,0,19
airline,Claude-3.7,GPT-4.1,4596e1c8f424,0,2,626729,361454,1,success,18,8,18,18,False,A_win,success,0,19
airline,Claude-3.7,GPT-4.1,4596e1c8f424,0,3,626729,1567,-1,cost,18,20,20,20,False,B_win,cost,0,21
airline,Claude-3.7,GPT-4.1,4596e1c8f424,1,0,373753,626729,0,tie,18,9,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,4596e1c8f424,1,2,373753,361454,0,tie,18,8,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,4596e1c8f424,1,3,373753,1567,-1,success,18,20,20,20,False,B_win,success,0,21
airline,Claude-3.7,GPT-4.1,4596e1c8f424,2,0,361454,626729,0,tie,18,9,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,4596e1c8f424,2,1,361454,373753,0,tie,18,17,18,18,False,tie,tie,0,19
airline,Claude-3.7,GPT-4.1,4596e1c8f424,2,3,361454,1567,-1,success,18,20,20,20,False,B_win,success,0,21
airline,Claude-3.7,GPT-4.1,4596e1c8f424,3,0,1567,626729,0,tie,19,9,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,4596e1c8f424,3,1,1567,373753,0,tie,19,17,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,4596e1c8f424,3,2,1567,361454,0,tie,19,8,19,19,False,tie,tie,0,20
airline,Claude-3.7,GPT-4.1,70788bc4b46a,0,1,626729,373753,-1,cost,9,8,9,8,True,B_win,success|cost,1,10
airline,Claude-3.7,GPT-4.1,70788bc4b46a,0,2,626729,361454,-1,cost,9,8,9,8,True,B_win,success|cost,1,10
airline,Claude-3.7,GPT-4.1,70788bc4b46a,0,3,626729,1567,-1,cost,9,8,9,8,True,B_win,success|cost,1,10
airline,Claude-3.7,GPT-4.1,70788bc4b46a,1,0,373753,626729,-1,cost,10,9,10,9,True,B_win,success|cost,1,11
airline,Claude-3.7,GPT-4.1,70788bc4b46a,1,2,373753,361454,-1,cost,10,8,10,8,True,B_win,success|cost,2,11
airline,Claude-3.7,GPT-4.1,70788bc4b46a,1,3,373753,1567,-1,cost,10,8,10,8,True,B_win,success|cost,2,11
airline,Claude-3.7,GPT-4.1,70788bc4b46a,2,0,361454,626729,-1,cost,11,9,11,9,True,B_win,success|cost,2,12
airline,Claude-3.7,GPT-4.1,70788bc4b46a,2,1,361454,373753,-1,cost,11,8,11,8,True,B_win,success|cost,3,12
airline,Claude-3.7,GPT-4.1,70788bc4b46a,2,3,361454,1567,-1,cost,11,8,11,8,True,B_win,success|cost,3,12
airline,Claude-3.7,GPT-4.1,70788bc4b46a,3,0,1567,626729,-1,cost,11,9,11,9,True,B_win,success|cost,2,12
airline,Claude-3.7,GPT-4.1,70788bc4b46a,3,1,1567,373753,-1,cost,11,8,11,8,True,B_win,success|cost,3,12
airline,Claude-3.7,GPT-4.1,70788bc4b46a,3,2,1567,361454,-1,cost,11,8,11,8,True,B_win,success|cost,3,12
airline,Claude-3.7,GPT-4.1,ad5f56aefd3f,0,1,626729,373753,-1,cost,12,12,12,12,False,B_win,cost,0,13
airline,Claude-3.7,GPT-4.1,ad5f56aefd3f,0,2,626729,361454,1,success,12,14,14,14,False,A_win,success,0,15
airline,Claude-3.7,GPT-4.1,ad5f56aefd3f,0,3,626729,1567,-1,cost,12,13,13,13,False,B_win,cost,0,14
airline,Claude-3.7,GPT-4.1,ad5f56aefd3f,1,0,373753,626729,-1,success,14,12,14,12,True,B_win,success|cost,2,15
